hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18_19_7_day_sum,previous_day_admission_adult_covid_confirmed_20_29_7_day_sum,previous_day_admission_adult_covid_confirmed_30_39_7_day_sum,previous_day_admission_adult_covid_confirmed_40_49_7_day_sum,previous_day_admission_adult_covid_confirmed_50,previous_day_admission_adult_covid_confirmed_60,previous_day_admission_adult_covid_confirmed_70,previous_day_admission_adult_covid_confirmed_80,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ed_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18,previous_day_admission_adult_covid_suspected_20,previous_day_admission_adult_covid_suspected_30,previous_day_admission_adult_covid_suspected_40,previous_day_admission_adult_covid_suspected_50,previous_day_admission_adult_covid_suspected_60,previous_day_admission_adult_covid_suspected_70_79_7_day_sum,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ed_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,geocoded_hospital_address,hhs_ids,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_personnel_covid_vaccinated_doses_administered_7_day,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day,is_corrected
412001,2021-06-04,RI,412001,ELEANOR SLATER HOSPITAL,111 HOWARD AVE,CRANSTON,2921,Long Term,44007,True,257.1,167.1,167.1,252.9,167.1,0.0,0.0,0.0,0.0,257.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1170.0,1170.0,1770.0,1170.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-71.46388 41.743742),[C412001-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410010,2020-08-14,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,188.3,108.8,89.8,163.3,81.3,0.0,0.0,0.0,0.0,169.8,77.5,0.0,75.7,0.0,0.0,0.0,,,,1130.0,653.0,539.0,980.0,488.0,4.0,4.0,0.0,0.0,1019.0,465.0,0.0,454.0,0.0,0.0,0.0,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,,POINT (-71.411562 41.8102),[C410010-A],6,6,6,6,,,,,,,False
410006,2021-06-25,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,130.6,115.6,85.6,84.6,69.6,0.0,0.0,0.0,0.0,100.6,6.3,6.3,75.7,0.0,0.0,0.0,0.0,0.0,0.0,914.0,809.0,599.0,592.0,487.0,6.0,6.0,0.0,0.0,704.0,44.0,44.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,0.0,POINT (-71.306193 41.497809),[C410006-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410007,2020-07-03,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.407049 41.811956),,0,0,0,0,,,,,,,False
410004,2020-10-16,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,147.0,97.9,71.7,106.1,100.4,11.4,11.4,,,120.9,10.1,10.1,9.0,9.0,,,0.0,0.0,0.0,1029.0,685.0,502.0,743.0,703.0,80.0,80.0,,,846.0,71.0,71.0,63.0,63.0,7.0,7.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,4,4,4,9.0,0.0,0.0,0.0,,0.0,,,4.0,0.0,,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,POINT (-71.43458 41.834015),[C410004-A],7,7,7,7,,,,,,,False
410008,2020-09-04,RI,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,Short Term,44009,True,113.0,113.0,89.0,58.5,58.5,11.4,11.4,0.0,0.0,89.0,8.0,8.0,5.0,5.0,0.0,0.0,,,,678.0,678.0,534.0,351.0,351.0,9.0,9.0,0.0,0.0,534.0,48.0,48.0,30.0,30.0,0.0,0.0,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,,POINT (-71.495882 41.431883),[C410008-A],6,6,6,6,,,,,,,False
410007,2021-03-12,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,835.6,661.4,562.4,647.3,517.4,55.1,41.1,0.0,0.0,705.4,101.1,87.0,82.4,72.0,6.7,6.7,0.0,0.0,0.0,5849.0,4630.0,3937.0,4531.0,3622.0,386.0,288.0,0.0,0.0,4938.0,708.0,609.0,577.0,504.0,47.0,47.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,13.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2182.0,0.0,POINT (-71.407049 41.811956),[C410007-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410011,2020-09-18,RI,410011,LANDMARK MEDICAL CENTER,115 CASS AVENUE,WOONSOCKET,2895,Short Term,44007,True,120.6,120.6,94.6,80.3,80.3,55.1,0.0,0.0,0.0,94.6,7.4,7.4,7.0,7.0,0.0,0.0,,,,844.0,844.0,662.0,562.0,562.0,4.0,0.0,0.0,0.0,662.0,52.0,52.0,49.0,49.0,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,,POINT (-71.49621 42.00532),[C410011-A],7,7,7,7,,,,,,,False
412001,2021-02-05,RI,412001,ELEANOR SLATER HOSPITAL,111 HOWARD AVE,CRANSTON,2921,Long Term,44007,True,,0.0,0.0,,197.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1379.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,7,7,0,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-71.46388 41.743742),[C412001-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410011,2021-07-02,RI,410011,LANDMARK MEDICAL CENTER,115 CASS AVENUE,WOONSOCKET,2895,Short Term,44007,True,108.3,108.3,82.3,70.1,70.1,0.0,0.0,0.0,0.0,82.3,5.7,5.7,5.3,5.3,0.0,0.0,0.0,0.0,0.0,758.0,758.0,576.0,491.0,491.0,8.0,8.0,0.0,0.0,576.0,40.0,40.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,0.0,POINT (-71.49621 42.00532),[C410011-A],7,7,7,7,0.0,476.0,83.0,812.0,0.0,0.0,False
410013,2021-01-01,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,95.0,95.0,87.3,66.6,66.6,9.9,9.1,0.0,0.0,87.3,9.0,9.0,6.6,6.6,0.0,0.0,0.0,0.0,0.0,665.0,665.0,611.0,466.0,466.0,69.0,64.0,0.0,0.0,611.0,63.0,63.0,46.0,46.0,12.0,12.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,POINT (-71.825814 41.362798),[C410013-A],7,7,7,7,,,,,,,False
410007,2021-09-03,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,729.0,623.6,524.6,552.0,487.7,29.0,23.7,4.7,0.0,597.1,87.1,71.6,73.4,60.1,0.0,0.0,0.0,0.0,0.0,5103.0,4365.0,3672.0,3864.0,3414.0,203.0,166.0,33.0,14.0,4180.0,610.0,501.0,514.0,421.0,16.0,14.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,557.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,2436.0,0.0,POINT (-71.407049 41.811956),[C410007-A],7,7,7,7,,,,,,,False
410010,2021-01-15,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,186.0,100.3,81.3,125.1,66.4,29.0,23.7,0.0,0.0,167.0,80.0,0.0,52.6,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,702.0,569.0,876.0,465.0,19.0,19.0,0.0,0.0,1169.0,560.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0,POINT (-71.411562 41.8102),[C410010-A],7,7,7,7,,,,,,,False
410013,2020-08-07,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,121.0,102.4,98.1,53.6,53.4,29.0,0.0,0.0,0.0,121.0,8.1,8.1,6.3,6.3,0.0,0.0,,,,605.0,717.0,687.0,268.0,374.0,5.0,0.0,0.0,0.0,605.0,57.0,57.0,44.0,44.0,0.0,0.0,,,,5,7,7,5,7,7,7,7,7,5,7,7,7,7,7,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,,POINT (-71.825814 41.362798),[C410013-A],7,7,7,7,,,,,,,False
410009,2020-09-11,RI,410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,2886,Short Term,44003,True,209.9,210.0,173.4,164.7,164.7,4.4,4.4,0.0,0.0,173.4,10.6,10.6,10.0,10.0,0.0,0.0,,,,1469.0,1470.0,1214.0,1153.0,1153.0,31.0,31.0,0.0,0.0,1214.0,74.0,74.0,70.0,70.0,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,,POINT (-71.477902 41.704478),[C410009-A],7,7,7,7,,,,,,,False
410004,2021-01-01,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,141.7,106.1,77.1,96.9,65.3,36.6,28.4,0.0,0.0,112.7,6.9,6.8,6.7,6.7,5.3,0.0,0.0,0.0,0.0,992.0,743.0,540.0,678.0,457.0,256.0,199.0,0.0,0.0,789.0,48.0,41.0,40.0,40.0,37.0,22.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,6,6,6,7,6,7,7,7,18.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,POINT (-71.43458 41.834015),[C410004-A],7,7,7,7,,,,,,,False
410012,2020-07-03,RI,410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,2906,Short Term,44007,True,265.0,,,219.5,,,,,,265.0,16.0,,,,,,,,,1590.0,,,1317.0,,,,,,1590.0,96.0,,,,,,,,,6,0,0,6,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.397562 41.851653),,0,0,0,0,,,,,,,False
410011,2021-02-26,RI,410011,LANDMARK MEDICAL CENTER,115 CASS AVENUE,WOONSOCKET,2895,Short Term,44007,True,122.6,122.6,96.6,85.4,85.4,5.6,5.6,0.0,0.0,96.6,9.9,9.9,9.7,9.7,,,0.0,0.0,0.0,858.0,858.0,676.0,598.0,598.0,39.0,39.0,0.0,0.0,676.0,69.0,69.0,68.0,68.0,,,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,0.0,POINT (-71.49621 42.00532),[C410011-A],7,7,7,7,9.0,500.0,134.0,638.0,0.0,0.0,False
410005,2021-01-15,RI,410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,2904,Short Term,44007,True,173.4,105.4,75.4,132.0,63.0,42.9,37.9,0.0,0.0,143.4,7.9,7.8,7.3,7.3,,,0.0,0.0,0.0,1214.0,738.0,528.0,924.0,441.0,300.0,265.0,0.0,0.0,1004.0,55.0,47.0,44.0,44.0,21.0,19.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,6,6,6,7,6,7,7,7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,POINT (-71.458498 41.855796),[C410005-A],7,7,7,7,,,,,,,False
410005,2020-11-06,RI,410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,2904,Short Term,44007,True,150.7,92.7,62.7,111.0,81.0,38.7,37.7,0.0,0.0,120.7,6.0,6.0,5.7,5.7,,,0.0,0.0,0.0,1055.0,649.0,439.0,777.0,567.0,271.0,264.0,0.0,0.0,845.0,42.0,42.0,40.0,40.0,21.0,21.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,POINT (-71.458498 41.855796),[C410005-A],7,7,7,7,,,,,,,False
410007,2021-02-26,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,841.0,663.9,564.9,666.7,533.3,65.1,51.1,0.0,0.0,707.0,101.1,85.7,84.1,75.6,8.7,8.6,0.0,0.0,0.0,5887.0,4647.0,3954.0,4667.0,3733.0,456.0,358.0,0.0,0.0,4949.0,708.0,600.0,589.0,529.0,61.0,60.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,14.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2192.0,0.0,POINT (-71.407049 41.811956),[C410007-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410011,2021-03-05,RI,410011,LANDMARK MEDICAL CENTER,115 CASS AVENUE,WOONSOCKET,2895,Short Term,44007,True,127.0,127.0,101.0,90.0,90.0,4.0,4.0,0.0,0.0,101.0,10.7,10.7,10.6,10.6,8.7,8.6,0.0,0.0,0.0,889.0,889.0,707.0,630.0,630.0,28.0,28.0,0.0,0.0,707.0,75.0,75.0,74.0,74.0,61.0,60.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,16.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,POINT (-71.49621 42.00532),[C410011-A],7,7,7,7,10.0,496.0,135.0,643.0,0.0,0.0,False
410012,2020-12-11,RI,410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,2906,Short Term,44007,True,348.0,348.0,275.0,245.6,245.6,77.6,69.0,0.0,0.0,275.0,16.0,16.0,13.3,13.3,8.1,8.1,0.0,0.0,0.0,2436.0,2436.0,1925.0,1719.0,1719.0,543.0,483.0,0.0,0.0,1925.0,112.0,112.0,93.0,93.0,57.0,57.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,29.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,13.0,0.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.0,0.0,POINT (-71.397562 41.851653),[C410012-A],7,7,7,7,,,,,,,False
410005,2020-04-24,RI,410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,2904,Short Term,44007,True,158.0,,,104.3,,,,,,128.0,15.0,,,,,,,,,1106.0,,,730.0,,,,,,896.0,105.0,,,,,,,,,7,0,0,7,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.458498 41.855796),,0,0,0,0,,,,,,,False
410013,2021-03-05,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,95.0,95.0,88.0,54.9,54.9,4.4,,0.0,0.0,88.0,9.0,9.0,6.1,6.1,,,0.0,0.0,0.0,665.0,665.0,616.0,384.0,384.0,31.0,25.0,0.0,0.0,616.0,63.0,63.0,43.0,43.0,7.0,7.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10.0,0.0,0.0,0.0,,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,POINT (-71.825814 41.362798),[C410013-A],7,7,7,7,8.0,221.0,28.0,524.0,0.0,0.0,False
410006,2021-03-05,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,130.7,115.7,85.7,79.3,64.3,4.4,,0.0,0.0,100.7,7.1,7.1,4.6,4.6,0.0,0.0,0.0,0.0,0.0,915.0,810.0,600.0,555.0,450.0,27.0,27.0,0.0,0.0,705.0,50.0,50.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,POINT (-71.306193 41.497809),[C410006-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410010,2021-06-11,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,196.7,112.3,93.3,147.0,85.9,0.0,0.0,0.0,0.0,177.7,80.0,0.0,56.7,0.0,0.0,0.0,0.0,0.0,0.0,1377.0,786.0,653.0,1029.0,601.0,0.0,0.0,0.0,0.0,1244.0,560.0,0.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,0.0,POINT (-71.411562 41.8102),[C410010-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410008,2020-08-28,RI,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,Short Term,44009,True,113.0,113.0,89.0,70.1,70.1,0.0,0.0,0.0,0.0,89.0,8.0,8.0,5.7,5.7,0.0,0.0,,,,791.0,791.0,623.0,491.0,491.0,10.0,10.0,0.0,0.0,623.0,56.0,56.0,40.0,40.0,5.0,5.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,,POINT (-71.495882 41.431883),[C410008-A],7,7,7,7,,,,,,,False
410004,2021-05-28,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,134.3,100.1,73.7,96.6,64.1,13.7,8.7,0.0,0.0,107.9,7.1,7.1,6.1,6.1,0.0,0.0,0.0,0.0,0.0,940.0,701.0,516.0,676.0,449.0,96.0,61.0,0.0,0.0,755.0,50.0,50.0,43.0,43.0,20.0,20.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,0.0,POINT (-71.43458 41.834015),[C410004-A],7,7,7,7,0.0,482.0,1018.0,942.0,0.0,0.0,False
410013,2020-04-24,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,121.0,,,50.4,,,,,,121.0,16.9,,,,,,,,,847.0,,,353.0,,,,,,847.0,118.0,,,,,,,,,7,0,0,7,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.825814 41.362798),,0,0,0,0,,,,,,,False
